2025-08-15 17:49:08.335 [main] INFO  c.w.serial.node.SerialPortNode - 启动串口节点端: Node-17608
2025-08-15 17:49:20.437 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:49:20.437 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:49:20.437 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:49:20.437 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:49:20.447 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:49:25.455 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:49:25.455 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:49:25.455 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:49:25.455 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:49:25.455 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:49:25.455 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:49:25.463 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:49:30.474 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:49:30.475 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:49:30.475 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:49:30.475 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:49:30.475 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:49:30.475 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:49:30.487 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:49:35.494 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:49:35.494 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:49:35.494 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:49:35.494 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:49:35.495 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:49:35.495 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:49:35.502 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:49:40.510 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:49:40.510 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:49:40.510 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:49:40.511 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:49:40.511 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:49:40.511 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:49:40.519 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:49:45.528 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:49:45.528 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:49:45.528 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:49:45.528 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:49:45.528 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:49:45.528 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:49:45.535 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:49:50.282 [nioEventLoopGroup-2-1] DEBUG c.w.s.node.network.NodeClientHandler - 收到消息: {"type":"HEARTBEAT_ACK","messageId":"6dbaa31b-4b1a-4b93-8fd3-29f0e053bd68","senderId":"SERVER","receiverId":"127.0.0.1:45410","timestamp":1755251390281}
2025-08-15 17:49:50.544 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:49:50.544 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:49:50.544 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:49:50.544 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:49:50.544 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:49:50.545 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:49:50.552 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:49:55.572 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:49:55.572 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:49:55.572 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:49:55.572 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:49:55.572 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:49:55.573 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:49:55.587 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:00.601 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:00.601 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:00.603 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:00.603 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:00.603 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:00.603 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:00.612 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:03.191 [nioEventLoopGroup-2-1] DEBUG c.w.s.node.network.NodeClientHandler - 收到消息: {"type":"PAIR_REQUEST","messageId":"ae96a704-3bc2-45bd-8d7d-5807f5994c38","senderId":"127.0.0.1:45533","receiverId":"127.0.0.1:45410","content":"Client-17608","timestamp":1755251403189}
2025-08-15 17:50:03.191 [nioEventLoopGroup-2-1] INFO  c.w.serial.node.network.NodeClient - 收到配对请求: Client-17608
2025-08-15 17:50:03.196 [nioEventLoopGroup-2-1] DEBUG c.w.s.node.network.NodeClientHandler - 收到消息: {"type":"PAIR_CONFIRM","messageId":"5cb737bd-8277-48d1-9f95-3364990c6def","senderId":"127.0.0.1:45533","receiverId":"127.0.0.1:45410","timestamp":1755251403195}
2025-08-15 17:50:03.196 [nioEventLoopGroup-2-1] INFO  c.w.serial.node.network.NodeClient - 配对确认完成
2025-08-15 17:50:05.621 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:05.622 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:05.622 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:05.622 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:05.622 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:05.622 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:05.632 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:10.640 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:10.641 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:10.641 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:10.641 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:10.641 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:10.641 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:10.652 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:15.660 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:15.660 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:15.661 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:15.661 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:15.661 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:15.661 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:15.673 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:20.283 [nioEventLoopGroup-2-1] DEBUG c.w.s.node.network.NodeClientHandler - 收到消息: {"type":"HEARTBEAT_ACK","messageId":"9c2da14a-121e-401d-8824-830e5d02672d","senderId":"SERVER","receiverId":"127.0.0.1:45410","timestamp":1755251420281}
2025-08-15 17:50:20.683 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:20.683 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:20.683 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:20.683 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:20.683 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:20.683 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:20.693 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:25.701 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:25.701 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:25.701 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:25.701 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:25.701 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:25.701 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:25.710 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:30.719 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:30.719 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:30.719 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:30.720 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:30.720 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:30.720 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:30.728 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:35.736 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:35.736 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:35.736 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:35.736 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:35.736 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:35.736 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:35.743 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:40.751 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:40.751 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:40.751 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:40.751 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:40.752 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:40.752 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:40.760 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:44.639 [nioEventLoopGroup-2-1] DEBUG c.w.s.node.network.NodeClientHandler - 收到消息: {"type":"SERIAL_OPEN","messageId":"c4dfec62-8612-4466-aaf7-b5cf9ce7671a","senderId":"127.0.0.1:45533","receiverId":"127.0.0.1:45410","content":"COM9,19200","timestamp":1755251444638}
2025-08-15 17:50:44.640 [nioEventLoopGroup-2-1] INFO  c.w.serial.node.network.NodeClient - 收到串口打开请求: COM9,19200
2025-08-15 17:50:45.768 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:45.769 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:45.769 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:45.769 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:45.769 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM9
2025-08-15 17:50:45.769 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:45.777 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:46.142 [nioEventLoopGroup-2-1] INFO  c.w.s.node.service.SerialPortService - 成功打开串口: COM9 (波特率:19200)
2025-08-15 17:50:50.282 [nioEventLoopGroup-2-1] DEBUG c.w.s.node.network.NodeClientHandler - 收到消息: {"type":"HEARTBEAT_ACK","messageId":"5ff3abcc-3211-4c42-af77-35f47d9e08b4","senderId":"SERVER","receiverId":"127.0.0.1:45410","timestamp":1755251450281}
2025-08-15 17:50:50.785 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:50.785 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:50.785 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:50.785 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:50.785 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:50.793 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:50:55.800 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:50:55.800 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:50:55.801 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:50:55.801 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:50:55.801 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:50:55.808 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:51:00.820 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:51:00.820 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:51:00.820 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:51:00.820 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:51:00.820 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:51:00.831 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:51:05.843 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:51:05.843 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:51:05.843 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:51:05.843 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:51:05.843 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:51:05.853 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:51:10.872 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:51:10.873 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:51:10.873 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:51:10.873 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:51:10.873 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:51:10.889 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:51:15.900 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:51:15.901 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:51:15.901 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:51:15.901 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:51:15.901 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:51:15.910 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:51:20.283 [nioEventLoopGroup-2-1] DEBUG c.w.s.node.network.NodeClientHandler - 收到消息: {"type":"HEARTBEAT_ACK","messageId":"3ec71eba-add1-4420-940a-8fb931c4ecd2","senderId":"SERVER","receiverId":"127.0.0.1:45410","timestamp":1755251480282}
2025-08-15 17:51:20.920 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:51:20.920 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:51:20.920 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:51:20.920 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:51:20.920 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:51:20.930 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:51:25.149 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据接收|port=COM9|size=11|data=000e00fa60a21600000000
2025-08-15 17:51:25.149 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据已发送到网络|port=COM9|size=11
2025-08-15 17:51:25.937 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:51:25.937 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:51:25.937 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
2025-08-15 17:51:25.937 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM7
2025-08-15 17:51:25.937 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM5
2025-08-15 17:51:25.946 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 串口列表已更新到服务端: COM10,COM6,COM11,COM7,COM9,COM5
2025-08-15 17:51:26.149 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据接收|port=COM9|size=11|data=000e00fa60a21600000000
2025-08-15 17:51:26.149 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据已发送到网络|port=COM9|size=11
2025-08-15 17:51:27.148 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据接收|port=COM9|size=11|data=000e00fa60a21600000000
2025-08-15 17:51:27.148 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据已发送到网络|port=COM9|size=11
2025-08-15 17:51:28.147 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据接收|port=COM9|size=11|data=000e00fa60a21600000000
2025-08-15 17:51:28.148 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据已发送到网络|port=COM9|size=11
2025-08-15 17:51:29.146 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据接收|port=COM9|size=11|data=000e00fa60a21600000000
2025-08-15 17:51:29.147 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据已发送到网络|port=COM9|size=11
2025-08-15 17:51:30.146 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据接收|port=COM9|size=11|data=000e00fa60a21600000000
2025-08-15 17:51:30.147 [Thread-5] DEBUG c.w.s.node.service.SerialPortService - 串口数据已发送到网络|port=COM9|size=11
2025-08-15 17:51:30.957 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM10
2025-08-15 17:51:30.957 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM6
2025-08-15 17:51:30.957 [Thread-4] INFO  c.w.s.node.service.SerialPortService - 检测到新增串口: COM11
